review_id,product_id,user_id,review_title,review_content,Sentiment
R1XW3BIC0SBBJY,B092X94QNQ,AG6UWS47VN74SMHL4KL57DEJMBIA,A decent all rounder., I came across this very feature-packed product. It seemed interesting - and had something called DIRAC Opteo in it + ANC. So I thought I'd give it a shot.First-day impressions - it's blown me away!Exhaustive list of impressions:1. DIRAC OPTEO: Balanced sound with punchy bass! Yeah,Neutral
R1WOPI53IJ9804,B092X94QNQ,AHVRHERJSRHVM63FSTZZI5SRWFKQ,All good but multiple pairing is awful, and not booming bass. It's so great and I'm quite surprised it sounds like something you'd expect at a higher price point.  1.1 Soundstage: As soon as the headphone is switched on,Negative
R29PDCDRZOK9OT,B092X94QNQ,AEXK4GFZSUC45HV5ZMD6ZSF2CK2Q,Good Product by BoAt, it starts in 'battery saving mode'. Once you turn on DIRAC Opteo mode,Positive
RP5AN5NRHB0TT,B092X94QNQ,AGEE5MMSCUBGNWYJ3WY622OZ7Y6Q,Good Product (but Not well-finished) at a Fair Price of 1599, you can literally feel the space opening up. All the instruments feel individual and sound separated. Fireflies (by Owl City) sounds lovely and all the strings sway in the centre while the various zaps and buzzes surround you. It's really great for the price!  1.2 Treble and Mids: Clean and clear. The bass doesn't overpower them and feels just right. The vocals come out clearly and all the instruments don't interfere with it (Drive home by Steven Wilson sounds great!).  1.3 Bass: Punchy and tight. I love how it fizzles in 'Bonfire' (by Knife Party) and how it reverberates in 'Turn Down for what' (by DJ Snake). 'Breakin' a Sweat'(by Skrillex,Positive
R2MYHLYRBQ49CU,B0846D5CBP,AFES6HMBN5CAV5HWKASX5HS743BA,Nice,It is very easy to use.,Positive
R1ZYG8KT7IKN0F,B0846D5CBP,AE2SYKBDNNE4PVOOYME4HQILKXTA,Good and light calculator,Good and easy to use.,Positive
R1CPM2M1SFJD0Q,B0846D5CBP,AFDMSPZU56HC6LYNPSPFLBTALJMA,Cheap buttons,"Overall built is good but button quality is very poor. If you have ₹200 more then i suggest you to go with ""FX-991 ES Classic""",Neutral
R1MT0UWLT7MBYN,B0846D5CBP,AGVSDTELCGKF3H54PJHYWO22MGFA,Good calculator, it's much better choice than this.,Positive
RH2E56CG2VRB0,B0846D5CBP,AEEOHRSGRB777SO6I4OOPWZ4DQ4A,Good product thanks Amazon,Nice productRecommended from entering college,Positive
R3O8V8MGL6A3AQ,B0846D5CBP,AF3CZ6OL3AA35DQULP6J2TCEOJOQ,Super dealing,Like,Positive
R2IY9SO9GDZ9ZU,B0846D5CBP,AHTXWZCWVFIFVLHBN27YWHVPXTUQ,Function,Amazon very good experience,Neutral
RC16I7A47XY5Z,B0846D5CBP,AGVJ4GQPFR3DJ4ZV4ZT6EXE3ZNUA,Ok, excellent 👌,Positive
R3QXJLS2BDGPZU,B00KXULGJQ,AETEHTDQT4GMZAJW5NTRO77AQBZA,Works as advertised,Liked easy set-up. Disliked having to download and app and create a account,Neutral
R2ZQ7IF3YXTAYB,B00KXULGJQ,AHMFYDHJQSNEIQVXXGRBHFN4HIXA,Good product,An awesome product. This covers 2 floor plus terrace in a 1800 sqft house. You can buy this product without any concern. I would suggest you to have tp link router too to be bought along this for a seemless experience,Positive
RB59C2UES2IGE,B00KXULGJQ,AGDVBHF2VZWQBVPW2LSCWM523PCA,good,Product is good,Positive
RCRYJ6I1OC3S4,B00KXULGJQ,AFHCO46ICGCCZ7HI7WZSESKXHVSA,The Product works as described and is super useful,I have received the product from amazon in pristine condition and it works very well as described. I am using it in my first floor room where I have low signal for my wifi and gets disconnected when i close the doors. The extender helps to resolve the issue and configuration was also really easy. One of the only minor issue is at very random times ( rarely) this gets automatically disconnected,Positive
R3CJKWJKEQBO76,B00KXULGJQ,AFOVQIU4VXRHWZ2ON5VX6DOVPRVQ,Not good range, but can be reconnected easily by going to wifi settings of device.,Negative
R2EYE183J6PMG0,B00KXULGJQ,AGYOOAFQSB2ESYS42MNEKUCHNQGA,Goog item,Everything is nice except range!,Neutral
R22S9G5EXHE6L5,B00KXULGJQ,AEMEVA4RPDV7TUZZGW42VEOVSMXQ,Does increases range and speed of Internet,Good item,Neutral
RXTN6L62R1AU0,B00KXULGJQ,AETIV4U656LPL5QIPSWXR2INPE4Q,ONE TIME INVESTMENT,Using in my 2BHK home as getting weak wifi network from router and slow Internet speed. It is easy to setup and does increases range as well as speed tremendously than original router. Option of 5G & 5GExt works great. Horizontal range is quite good as for vertical range at height of 1st floor is perfect and on 2nd floor its manageable. Doesn't heat not heat that much. Surely go for it little costly but worth it.,Neutral
R2WQHYFXQ5BCCA,B08H9Z3XQW,AFG3EU556AXTCQXSTGYD2ACM5H6Q,Good Sound,sound of song are good its really good or i am still using almost maybe 2 or 3 month maybe more but they still good,Positive
R3BU0MFK2ORFS6,B08H9Z3XQW,AF65DDTW2IWXZ4TJJ7ZMVMH7J35A,Not bad,Product is in good quality and comfortably fixed in our ears but the major issue is when we were buds for few minutes,Positive
R28DOVGVW1QZXZ,B08H9Z3XQW,AF2YGWDQLV72RCMMOSU2FVQCMVTQ,Some what satisfied with the boat 242--- 4.5/5, it will start hurting our ears,Positive
R26XU8W37JQI55,B08H9Z3XQW,AGGMCQ2FU6ORE3JKL6VUTHPQKZZA,Outstanding fantastic,Iam satisfied with the sound quality,Positive
R2S12HQMGEON44,B08H9Z3XQW,AGJK54UTZLRAIC27TJYRC2FITPNQ,Good purchase, 4.7/5Ok with the noise cancellation performance.But when it comes to bass quality it is some what less than the boat 225. Not too much low,Positive
R2NVYGBTVG3FJR,B08H9Z3XQW,AECA5GYEXI5PM7SREQZXQQBLP5PA,Nice product, clarity in the bass is some what Missing,Positive
R3VG49O0264FQ9,B08H9Z3XQW,AGVJCBYEOVBLWDFZ42IPRVYU25RQ,Good quality, light weight when compared to boat 225. Finally boat 242 is good at. Its price range.,Positive
R2A3HU0CB8SUQ4,B08H9Z3XQW,AEVPRYZLGHNMEZA5BYGIX36LYZXA,Best gaming earphone,Mic,Positive
R1I66H8DGGS985,B08LPJZSSW,AFIVMGZO74QYOK7KXVJMFH36PTPA,Fantastic Cute Tripod,Review written on 09-12-2022It is a nice little tripod for your Phone / mini camera or Gopro. It has Rubber grips,Positive
R1ZQIZ7XIUXVKP,B08LPJZSSW,AEILB3YJC5WD4FNH2SCVAGPRDRBA, **Detailed Review**, which makes it anti Slip on flat surfaces and feels sturdy in your hand.Here are few Pros and Cons u should know before buying.● PROS▪︎Light weight and easy to assemble.▪︎Very Good for small devices.▪︎Stability is superb.▪︎Comes with Bluetooth remote.▪︎Quality of Rubber and Plastic is great● CONS▪︎Size is quite small,Neutral
R97VJ0SV72PH6,B08LPJZSSW,AEOCPQRJLJDQSJTXD4NVM6LYDWLA,Worth it purchase..., it looks little bigger in the images shown.▪︎ Not at all Suitable for Big DSLR cameras or video cameras.▪︎ I think that the rotaion of the balls can become loose after several months of use. I'LL Update here.●Final Verdict : For the price of ₹400,Positive
R387X09HTG3RFI,B08LPJZSSW,AFHPT2SC2FCLRFYAXBVAYHGPFA6Q,Good, It is a good product as it is quite useful when you vlog or want to take group photos. It will easily carry your Mobile phones and small cameras but DONT EVEN think of mounting your professional camera on it,Positive
R129BK806X9B1Q,B08LPJZSSW,AHDEBPMFVRVWVX6O4KIOLHJ743AA,Good But Could Be More Better., it is very small compared to big cameras.Go for it!! It's a great product.,Positive
R3A3JLSFF2WST,B08LPJZSSW,AEHTBYQI7XPSICO42RVPPDG6GYAA,Camera / phone holder is not stable  🛑 NOT VALUE FOR 💸💰,I basicly purchased it to record timeplace video but when I recieved it I was surprised because it was soo good at a less and affordable price but I gave it 4 stars because of the Bluetooth remote as it was unable to click photos and i even changed the battery but it didnot worked,Positive
R2DLBUT9R8P3K4,B08LPJZSSW,AGZFM5HJWJ6EYQ5AKAXM22NAPRLQ,Good tripod for mobiles,Product is very good as compare to the price.Personal Opinion : A little bit quality of the material with a bit more size could have been improved.,Positive
R2YZHYSB1WOZ5T,B08LPJZSSW,AHFUCGQIN5PXICCP3SSBXKBIMIIQ, cheap and beginner friendly.,Good But Could Be More Better.Can't Take Mobile WeightNeed To Adjust Stand Every Time For Single Click.,Positive
R2ZYS8OJWNY7VY,B09MT84WV5,AGQT36ICAXRXAG4IXZUULJZIH4XQ,Got less storage.,I ordered 128GB but got 119GB.,Neutral
R33U0ERE0GVMNJ,B09MT84WV5,AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,Good deal,It's a good deal to get the SD card in this price,Positive
R1CQTXZAM4625F,B09MT84WV5,AGFI73CMZKYLOYXJFEQBOGGVTTMA,Looking is fake product... Storage capacity 58gb.. Menstion64gb., but it was even less in Reliance digital. But as I needed in 1 day it's fine to order.,Negative
R1YR920UPA7YH0,B09MT84WV5,AELXR5NQFM7D6VMAQLQ75LZKBRQA,A nice gadget.,Looking or fake product...,Positive
ROOP0SB30EBY3,B09MT84WV5,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,Nice and good,Storage is perfect,Positive
R32BCBNUXTRTEL,B09MT84WV5,AHG33QRWJPAIDBY3URAHOVO67T5A,Trusted brand,Package quality not good,Positive
R11PB4N9WB3VCS,B09MT84WV5,AEWCPYNJLQRK7UW54HDWPA45R6SA,with adapter!,Installation was easy.i got it for my tablet.i had a confusion bw this and SanDisk and finalised this one coz mine is s6lite.free spce shown as 119 gb..it's been only two days.no problem faced.will update if any issues arise.,Neutral
RQ5FP6ADSIS6O,B09MT84WV5,AHLDP6L4GQIF7MJWWMNALXNQXYEQ,I liked it's performance and quality.,I have purchased this card 3 times. In first two times,Positive
R7S8ANNSDPR40,B08Y1TFSP6,AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,It's pretty good,It's a good product.,Positive
R3CLZFLHVJU26P,B08Y1TFSP6,AGRVINWECNY7323CWFXZYYIZOFTQ,Average quality,Like,Neutral
RFF7U7MPQFUGR,B08Y1TFSP6,AHBAT6VLOXWGYDL57KHCNCLPXAKA,very good and useful usb cable,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,Positive
R1MV1NKC23DWPI,B08Y1TFSP6,AF7NDY2H6JVYTSQOZP76GCATQ34Q,Good USB cable. My experience was very good it is long lasting,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Positive
R11D3U0V2XKDKF,B08Y1TFSP6,AFV7ZA733ZLME4KNLZPMPCBUNPPA,Good,Good,Positive
R18MP1KLUE18PC,B08Y1TFSP6,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,Nice product and useful,Nice product and useful product,Positive
RWGJNVEH5ZQME,B08Y1TFSP6,AH2WGV2PEBUTICRPBEEVKF24G5LA,-,-,Neutral
R1XN72FU6Q37IH,B08Y1TFSP6,AEP4MK3EKOBDKTGPJTRN5RBDIODA,Sturdy but does not support 33w charging,Sturdy but does not support 33w charging,Negative
R1LAI2YEEUW0E0,B08CYPB15D,AGQCLZES57R2QEDXM4F4NYKS4BRA,Best.,Best Fingerprint Scanner Divice.,Positive
RR8Y3CSNEHCK6,B08CYPB15D,AES2RGBBQ4M5CIOUC5LSR4XORTPQ,Price is high,Easy to use,Neutral
R1MXV3ILO9VTIP,B08CYPB15D,AFKGUUI7MXXMU3IRK4KDHPAP5OCA,Trusted and genuine HP ink cartridge.,Ink cartridges are easy to install. Genuine product with very fine print quality.,Positive
RJDGO8A1H214O,B08CYPB15D,AEVJWZ7SNUGFWWIEFQ24USB2IELA,SENT A PACKET WITH THE SEAL ALREADY OPENED.AND THE CARTRIDGE FOUND TO BE DUPLICATE/FAULTY/USED ONE.,SENT A PACKET WITH THE SEAL ALREADY OPENED.AND THE CARTRIDGE FOUND TO BE DUPLICATE/FAULTY/USED ONE.,Neutral
R39LPM6JEQVLZV,B08CYPB15D,AEZEXVSVIXMOTKZXT4BD2BIIUI7Q,Compatibility,Compatibility issue,Neutral
R34GXFIAQ89K4W,B08CYPB15D,AGOUYRRLNFOWW2P323TXTZI42STQ,Product is good  but price is to high,Product is very good but price to high so company take step for cut the price after that sell more and comfortable customers,Positive
R168AR72LPYI6V,B08CYPB15D,AEPC76LBJ62NNNFB3FLLEV6DMZXA,Good,Not bad,Positive
RM1F5QKM6SSLE,B08CYPB15D,AFBVO5EYL6CDO3PXRSG4MK7X2JXQ,Okay,Okay,Positive
R3TQ32UCRS81WR,B085HY1DGR,AENDUJB5OZB6K4DYJJ6JCWFTSRCQ,Nice and soft product,Very nice product and easy to use as well as very soft to cable.,Positive
R2QPXXMX0YH89H,B085HY1DGR,AHRWY7ICLIT3SPBQFPD7V7C7NJDQ,IN PICTURE SHOWS AS 16 NOS BUT IN COVER ONLY 8 NOS,IN PICTURE SHOWS AS 16 NOS BUT IN COVER ONLY 8 NOS,Neutral
R2NBUIKICW6ASD,B085HY1DGR,AFSTHMXFUDYHM43NKFYVF5TM2DDA,Usefull! Bought 3 packs in Rs 99 each containing 4 pieces,Easy to attach with usb cable. Bought total 12 pieces in Rs99. Loved it ❤️,Neutral
R3KIQZ1W9FWK3P,B085HY1DGR,AGVOU7UYLUAX4S7LCOYNNEXUCD3Q,Quality Product at affordable price,Quality product,Neutral
R1R9QY3F8M6CXP,B085HY1DGR,AHARTLP3RPKXFY37PX5Z5T4JHUEQ,It helps to hold the joints. But not from the USB level,So far ok. Will hold the wire connecting after the USB joints. But couldn't stop it from bending,Positive
R2DNZV0AH311P1,B085HY1DGR,AHJQYBWVOKGBO6SND232KLREKCSA,Very third grade quality,Don’t even think of buying this by just looking at the cheap price of this product as it has been made by cheap quality plastic which can not protect your cables as it is not at all sturdy so please don’t buy,Neutral
R2ZAGKBTL8IEMI,B085HY1DGR,AHJYRK56SVRBAQZMLOZWPBQU2FFQ,Only two packs came,Only two packs came,Neutral
RGMYTIRB3LWEA,B085HY1DGR,AF5ORZNIXXXLMFXXPZYZLTGPTQAA,Cool Product,The product is cool. Value for money. Love it,Positive
R3NB1CQXEVVQIT,B00MFPCY5C,AETHN2CGVNPVX5Y6SAWO6IO7QOEA,Good,Value for money,Positive
R2I6VLGIXFKKU,B00MFPCY5C,AFIZ6OD2C7QAISE7FEEQR4C2NBGQ,Affordable and best,Grt product,Positive
R1G8SZJG03IY67,B00MFPCY5C,AGE43ATINMGDC2ODRZNEM4Q2SEVQ,Check the size !,Please ensure the size of your keyboard is fit for this cover. Secondly,Neutral
R2A1KUYD1M88Q4,B00MFPCY5C,AE2QGBWD4NHT3VTKAS4TCZY6S7DA,value for money, it has bad adhechesive.,Positive
R6TRKFTKS65XK,B00MFPCY5C,AGKWDNWN4W7YDLRGGLQ2W43GW5AQ,Reached too late,got the keyboard protector at 39 Rs. So i am satisfied with product.But,Positive
R1QNTQB56PMUJL,B00MFPCY5C,AHPZNS35WCST6ATG2RKUV5UMGU3A,Not good for keyboard. Not transparent," the size is little big for my 15"" laptop keyboard",Negative
RMRNID3H5V0O4,B00MFPCY5C,AEETUHPLSOLA55TPPWJWAQ7DZK5A,Not bad but,Product is average,Positive
R18D5AL11YJ9ON,B00MFPCY5C,AFQJDMJNV2HMS7L5OAQRNXKVOVOQ,Big size,Keyboard is not visible.,Neutral
R1MOAI12S1FJV1,B07JJFSG2B,AGEN4ASYZOLVEWYV3Q2CJR42ZOEQ,Speed is not as expected.,Speed is overall good as per its price. But not as good as its claim and as per 3.0.,Neutral
R1HS4KCJJK9X3U,B07JJFSG2B,AGQMPOU46LE2C4Q5COR7RRACQZ7A,SanDisk Ultra 128 GB USB 3.0 Pen Drive,மூன்று வருடங்களுக்கு முன்பு 16 ஜிபி சண்டிஸ்க் பென் டிரைவ் வாங்கியபோது ,Neutral
R248HCB4KB42LJ,B07JJFSG2B,AFDOB6ZOXEPJSTD5TYLQTRXTFSMA,Good,அதில் Reading and writing ன் பொது orange colour பிளின்கிங் லைட் இருந்தது,Positive
R153L369EOHI65,B07JJFSG2B,AGDEK4RWKXOP4OS377LV7WQ2O72Q,Good, இப்பொழுது 128ஜிபி-ல் இல்லாதது பின்னடைவை கொடுக்கிறது,Positive
RGTTBAUNEDZSX,B07JJFSG2B,AELVIMURPMROWIZHRTYGSLXA2SJA,Nice product,https://m.media-amazon.com/images/I/11mPdnwyGSL._SY88.jpg,Positive
R22ICK5OX9INOG,B07JJFSG2B,AERMCSAKPLOJGCA3UDMWD3VRR2QA,Good but....,Good,Positive
R3ODU59WZ94MGN,B07JJFSG2B,AHIKZM3LUGBBQKMPY4BSYBCUI6FA,Nice but slow,Nice product,Positive
R2BGICLNKXFAZH,B07JJFSG2B,AHUBLOQI56TLETS3LQ3YZIYR5Z5A,some glich happening otherwise good,(Fast transfer speed) will only work in usb 3.0 and above portsOtherwise it's awesome,Positive
R274KY6VMEYJ66,B09NR6G588,AESKYYTGWJ7VJASMOE6QQUDXSITQ,Worst Customer Support ,Update: Now after this review they have told me to give them atleast a 4 star review just to even consider arranging for the replacement,Negative
R28WM6HPG5V7YO,B09NR6G588,AH6RJFHNEDVIFN34SEYOWEGNXG5Q, Most Regretted Purchase, not even  guaranteed. Now lets see if they actually do as promised.Original Review:  After 6 months it stopped working,Negative
R3TAACQ304V0Q5,B09NR6G588,AEE2HCL5QT6A7E3BE2FDJ4OLCSQQ,The product is a looking good but not a good sound quality, so raised a request for it. But.. i have to courier it to them cost Rs 100,Positive
R1R498JDWJDUOK,B09NR6G588,AEQTCWOCB3X4GQI7K2RBNLVRCCRA, and then packaging is a very poor, then they found that it was a problem with the PCB they changed it,Negative
R1891ACMV6D38V,B09NR6G588,AF5XYEIQYYW2O3NPIGGGE22ZQDSQ,Good, ok good but they replaced it with the PCB of ProBass which is an older and lower priced model. When i shared them the screenshots  and asked them for an explaination they just asked it to be couriered back paying for their mistake. No Reimbursment,Positive
RVGO6MWYIVZIU,B09NR6G588,AFX3TRRDLRW7VDIT7AJQ4WFA6FOA,Missing Eartips disappointing but its a good headphone., No Quality Suppport,Positive
RIR1M6FLP836E,B09NR6G588,AEQOIDOT2CNMB2L6ZFFZ3KSUWBBQ,Connecting only one device,  No resposnse to emails apart from the standard script. One of the Most Regretted Purchase.,Neutral
R1K17D4QNJXNP6,B09NR6G588,AH7IU6PPKPCOBZXCSAJRBQMD4SGA,getting off after3 minute,The product is a looking good but not a good sound quality,Neutral
R27S4UNXONW7O4,B07JPX9CR7,AGKMK57A4J54JG5OUHPMVGGPVUKQ,It's is working is super,Product is good and I like that . Performance is good 😊,Positive
R3KK8G1AC7URCR,B07JPX9CR7,AGZAT3N2CULLOY47CAPOZIZ4IWEQ,one of the most good product,its working good . nice product.... its worthable for this rate!,Positive
R23LAM247GXXJT,B07JPX9CR7,AGDVKUWO3IY3NBBLOGIPEYI7AQGA,A good prduct.,The wireless mouse  is working well. There is one problem. Those who start using the mouse have to switch on  and they should  switch off  when their work over. If they forget to switch off( which can happen to many users) the battery may get drained. The manufacturer should  find another method  in the place of the on/off switch.,Positive
R2IO3IQHTV9ISU,B07JPX9CR7,AG3GZQUNY2SEAOLYGGMUN36D36HA,Scroller,Scroller movement is not good,Neutral
R2IF9WKFZNCZOQ,B07JPX9CR7,AGYVTXWWOOWXGPOCDER3AH6ZTTSA,Fully satisfaction thank you so much,It is best useful mouse bcoz wireless mouse for work from my shop.I am csc shopper so it's need to me. so smooth work for laptop or pc thank and again thanks for Amazon delivery services.This wireless mouse is very smoothly working. Thank you so much,Positive
RXMRCXZ0C6AO1,B07JPX9CR7,AF2ESYW7THWXOTQLOYLOR24YMU7A,Usage is easy,Good product,Positive
RUP9QA599PULX,B07JPX9CR7,AGEECPGW53BWDVGR3FIUX54YCUWQ,Good product, worked fine...,Positive
RE3SVGKZFVW84,B07JPX9CR7,AEX3W4D5UHGTLDCIO6KWMSD3QYIA,Overall the mouse is good.,It's good and very handy,Positive
R2TM1SQ2JK9S7K,B08D11DZ2W,AEHQYGI5L4FFALBMC5XMT5KXSZCA,Really good for the price [6/8 months update],--------------Update after 8 months--------------Update 1: The problem mentioned in the earliest review is becoming more and more dire with time. Now right earbud gets discharged in hour and a half,Positive
R12CJ7K0V22F2T,B08D11DZ2W,AGRR24ZLDUPIJY24ZNQ6KIOYPY4A, but with a late appearing issue, whereas left one keeps going,Neutral
R3PZ9OABVKGYOQ,B08D11DZ2W,AHM342MR54IYOKXJGG5MN53GQQDQ,After 2 months, so reducing one star. Will contact them for replacement and update here.Update 2: Called service center,Neutral
R1RTA2FATK1OYI,B08D11DZ2W,AFOE32RXBAXIE4XHWXU564FUZT5Q,Right bud is not performing well, they asked to bring it,Negative
R1ALJXQ6Z6WJSQ,B08D11DZ2W,AF4EXZGWO5Y622TNNQ4LPS6LLG5A,Good value for money!, but am lazy. I expected they'd replace at home. Paid more attention towards the issue above. The stable situation is that just after full charge,Positive
R3LQ7TCDIBG7QE,B08D11DZ2W,AF3VOU2M55QKFJVDQDNOWKFKOBCA,Working as expected, right bud can go upto 4 hrs,Neutral
R3NF49K5GAY77U,B08D11DZ2W,AGXDNBVCES7HTOHR2K4UBUFUAI3A,Best at price, but left one always goes for 30-60mins more,Positive
R3HR0LBECGBXXA,B08D11DZ2W,AH3XUGDVTNMIHGLJDQIRLHEY54HA,Good built quality, and the difference is more if there is a standby of a day or two (when the left one loses juice rapidly it seems),Positive
R25BZYL3L6NDM3,B07Q7561HD,AH5QYAVG2DRXF32LUKZIPG7KZLDQ,Value for Money,Use Remote Car... Wall Watches... and Other...,Positive
R390YP32C9VB5V,B07Q7561HD,AEHIU6L7VK72RINFPDTI7XSIMD7A,As usual,Batteries are as usual nice,Neutral
REO2V9YOS1V6L,B07Q7561HD,AF6SWZOHDVA3F74K6ATT4UMM7LAQ,Good,Good,Positive
R11V9HX6ULC67,B07Q7561HD,AFFHIOWLVWJ4A22EGJX4ME7KQLSQ,Best deal,Mrp 180Got it for 112/-Best deal,Positive
R2EY9BADLVG0NC,B07Q7561HD,AEM4NOAI65UBAADJVTQH7AQUAMRA,Very reasonable,Good,Neutral
RTC6ZQC3MKS61,B07Q7561HD,AFGXHN54PS4545UIGIHTMWU7OI6Q,Great n cheap,Got it on high discounts n works really well compared to other batteries.,Positive
R3W19RHKGXE1OV,B07Q7561HD,AEV5KJYTEDJCSN5KFGKY4DHGZOPQ,Awesome,Value for money,Positive
R2G6M5QQR22IYA,B07Q7561HD,AE47RN5UXX2ON7VIYMVW6NBT7PJA,Not for camera,Dislike,Neutral
R3IPDT2UXX2O63,B0819HZPXL,AE6QIRYYQXWBXRANCBNV7UQU3C3Q,Nad performance and no customer support. This model is not registered on zeb official web site,Very bad performance even for normal work. Even this model is not mentioned under their official website.Tried many times to contact customer care no response.,Positive
R2U6GKRX21HLG9,B0819HZPXL,AFR73WEZI4S76UC6WTRTOM27ENZQ,Good,Good product but Pekeging not good,Positive
R2AK0419W9GNNL,B0819HZPXL,AFCBKJAWH4J2UWEUQEGSVYNFT2YA,Nice ✅,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4170T3S5xWL._SY88.jpg,Positive
RBFTHSBIUQTM1,B0819HZPXL,AFDKMC6DZFM4M7BKRFA4APKCYZHQ,very good product in this price range. Look is beautiful,I am not reviewing this as per gaming experience but per daily heavy use.I find it very helpful for me who use mouse whole day with a lot of left and right clicks,Positive
R2SNW6BCRZK0AW,B0819HZPXL,AECLFSQIEBC26S2ZU7FRYDI66W2A, it's like a small pet., drag and drops,Positive
R3HVYAAF9REYEZ,B0819HZPXL,AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ,A Good mouse to have while Playing Doom Eternal., scrolls and scroll clicks. I didn't find any glitches so far. Works perfectly for me.About looks,Positive
R17Z4RNBHFK18Q,B0819HZPXL,AH3HKWLRRJWVLWWNSNRI67WU77ZQ,Over all good mouse for this price, It looks beautiful almost like a small pet who can change colour. But it can be a little disturbing if you are using it in dark. otherwise the best thing is,Positive
R20B3Q5JIZ96QC,B0819HZPXL,AHMPP4TKEPMV7DE5QB5NSFTTXUPQ,Good, it doesn't need any installation headaches.Only reason I deducted one star is because this mouse is a little oversized for my hand. So,Positive
R3FQZ41R2YXT87,B00LXTFMRS,AGARJN3VAP4E6PQYIF74CDF3W6GA,It's worth it,Its worth it,Positive
R2G63AMNXO48U6,B00LXTFMRS,AEC4ZK2E7SL6RXURSFAQILIAIYHQ,Very very nice product at this price.,At this price the product is very nice. And easy to use for beginners also. Kids love and enjoy while working these wonderful acrylic colors,Positive
RD1855R8RRSKW,B00LXTFMRS,AHP75752OD4FMWOWITYVDF4EJ57Q,Very good product,I ordered these to use for painting wooden ornaments with my 11-year old niece and her friend. I was pleasantly surprised because the price was good for what I received. These are glass jars and full to the top :). We were able to pour out little drops onto paper plate “palettes” and there is a lot of paint left.  The paint mixed well to make custom colors. This paint would also work well for lots of craft projects including painting art pictures on paper,Positive
R22BXITISJ2V98,B00LXTFMRS,AEGZNHJ5ZCSPMTVBUTJZPDEJEGRA,Good, on rocks,Positive
R1ZGPABQCCVHXY,B00LXTFMRS,AF2OFWJDSCJNZ4QFIX7VUUCHPURA,Affordable, or t-shirts too.,Neutral
R216MY341QMRQE,B00LXTFMRS,AEYL5JRPDTHDBIPN3ZSYS3ZLEK2Q,shouldnt keep it open for more than 15 minutes,Good product,Neutral
R1OKN1Z9UGIGNG,B00LXTFMRS,AECSR4RFQGV6P2PCOA7XPNGGBZQQ,Nice 👍 product...,It's quality is very high and very good for kids,Positive
R1E6XVW96KXGKP,B00LXTFMRS,AH7EAYMQGZAZ24G65FHVBLVAJL7Q,Good quality,also it's really cheap ☺️,Positive
R3ET8JTEIDTNU0,B0B9LDCX89,AGASWLGAJEYSNHPWSR74GSDXU5JQ,Decent quality,Mousepad is sturdy enough doesn't move around a lot. The print is a bit rough. Expect this much smoothness at this price point. Overall decent product Will get your job done,Neutral
R1FAH4M3BSL55F,B0B9LDCX89,AGFT22PQSW5ZDJLFLBQLNNFO6I6A,Good for the price,In hand texture is good. May not be good for gaming as it feels little brisk after using it directly on table not sure it will be like that itself or it's my experience.,Positive
R3I8GGSZJCEUGV,B0B9LDCX89,AFBRDCFTMGH6OFKCC7GQQKXBCXKQ,Value buy,Corners should be stitched,Positive
R2GKER5LJ744AO,B0B9LDCX89,AGQE66MG2AEU3OO5WWLBODZ3DRCQ,It's good value, but overall its the best quality in this price. Value buy,Positive
R3OF9WES5OOK6,B0B9LDCX89,AEKU5BEAVUA6QMUPL34NLEFTPXSA,Ok ok quality,I like it,Positive
R2QSNY4PHB2LDU,B0B9LDCX89,AFWH2VR4TUJFCVLGMLDKY6QHFPSA,It have enough thickness. Good quality,,Positive
R24EFZ4RGA54HI,B0B9LDCX89,AHLVULA55BHT25TPEJKZCCTPM7CA,Easy and smooth,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71dj1uPfkmL._SY88.jpg,Positive
R2XNIDW8U1KWC1,B0B9LDCX89,AGIRX4TLOCUGC4XPUAFPCQ5TLLKA,Fine,Its smooth and cool and the bottom is made up of rubber which prevents it from moving while the mouse moves. Its great value for money. Easy and smooth,Positive
RZZWEYTD4NC3T,B0765B3TH7,AE3GJ4N2G2K4Q6JXYPIQSH4344CQ,Good.No Problem,Case is hard and spacious.hard disc and  other pandrive,Negative
R1MMO2YNT4C36L,B0765B3TH7,AFJMCZWWZZF4HZYT5QLSXG4AKOTQ,Good Product, cables etc you can put easily .it is good to safety and storage.,Positive
R10NGDU2C04L0B,B0765B3TH7,AGGORGEJT3XXWXUJNZJNW2L6UZAQ,value for money purchase,Fit product for palm size hard drives,Positive
RXIDPVAI088YL,B0765B3TH7,AENODPH3RWTEZMADDI7ZXXD5UBLQ,Nice product,value for money purchase,Positive
R22KTF9KDGLEK5,B0765B3TH7,AEJQ7NWZITDPI44AMIPQPK7DQLCQ,good product,Quality  is good . Looking is nice .light in weight,Positive
R12PC58VMY3MZY,B0765B3TH7,AGJRVDXBXRIIRR3G7HCF5CR6XDSA,Good,good product in this price segment,Positive
